longitude,latitude,lat_long_interaction,summer_precip_ratio,coastal_proximity,sand_clay_ratio,total_annual_precip
9.95734,32.99593,1.4763270216613964,0.0018512669883711218,-0.6840797025591793,-0.7787844582486909,2.250262555424405
10.02329,23.23428,0.7094047506852031,0.0013640546650798067,1.7374036355876055,-0.6348707923031538,-1.1904976005210661
4.47967,28.4704,-0.13510267228150155,0.015446006288770112,0.43852718165439275,-0.6348707923031538,-0.6446125369372937
1.10551,23.38648,-0.9502542489498003,-0.04634771714203844,1.6996487720075815,-0.6348707923031538,-0.5117941093898403
9.86216,27.64238,1.0278981441834567,0.019784260967502822,0.6439265386946785,0.568154430404987,-0.67042966545202
0.46149,22.48798,-1.0743179412578148,-0.7772034682637037,1.9225314587792728,-0.6348707923031538,-0.05948985147182398
10.58521,34.60719,1.779132348748366,0.043704436191007064,-1.083770251126521,-0.946178038768538,0.4767944655471964
4.64874,26.54043,-0.16843886238413686,0.00956529903819183,0.9172772083530708,-0.6348707923031538,-0.9821973868711116
5.95643,31.69733,0.3560286777262579,-6.2671895015617745,-0.36194786389282524,-0.46380817864930185,0.0012377266570518116
-0.26542,32.29889,-1.2262369426984603,0.014655848492455352,-0.5111713575537922,1.6920559916996183,3.3672089344366785
6.791,31.18609,0.540262744383001,-0.06009516333057967,-0.23512922751535179,0.568154430404987,0.12671062793526067
9.26179,29.04276,0.9988332184818907,0.08487384092678235,0.296547065237425,1.6920559916996183,-0.1018337288535425
6.05515,31.36035,0.36475622735158725,0.07157855432130504,-0.27835631376669856,-0.46380817864930185,-0.12320665884389831
7.44433,36.30998,1.0093791811048196,0.21698346597258195,-1.506165810623426,-0.4665975876997793,-0.02609446179158054
6.93479,31.3911,0.5876078856679343,-0.0680669683586557,-0.285984185350705,0.568154430404987,0.11719686954656287
8.41591,25.99204,0.5960731911112508,0.0894200502439749,1.053311305847482,-0.5003209314217819,0.15834701744439986
7.86527,30.44348,0.7620112472710792,0.042520291009484304,-0.05091674891376485,0.568154430404987,-0.3112964847817713
6.30948,36.42339,0.6847838176424345,0.21698346597258195,-1.5342983932686973,-0.4665975876997793,-0.02609446179158054
1.55818,34.27085,-0.7294299478577746,0.21698346597258195,-1.0003374599536876,-0.295413259294937,-0.02609446179158054
2.08562,21.56479,-0.7969626551520527,0.1748092710426559,2.151538768295977,-0.46380817864930185,0.36479468307220375
3.17399,30.22484,-0.3884619374523984,0.013328220310816034,0.0033192785050029133,-0.6010686283007015,-0.8467490831248731
5.10257,31.77889,0.1423971880963509,0.057720267663707074,-0.3821797080031192,-0.46380817864930185,-0.1671814616640617
6.16558,26.44874,0.14975484045582627,0.01532710803000237,0.9400219090209577,-0.6348707923031538,-0.5956323335987337
2.07842,20.51009,-0.8157804349764091,0.011982840093422037,2.413168562105774,-0.6010686283007015,-0.6498581142310315
