latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,pays
30.47078,7.02248,304.35,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,274.28,1.88,N,0,Algeria
30.25313,8.08385,300.89,0.43,0.38,2024-01-02,124,N20,VIIRS,n,2,272.82,0.65,N,2,Algeria
30.22293,7.80049,321.37,0.42,0.38,2024-01-02,124,N20,VIIRS,n,2,272.05,1.94,N,2,Algeria
29.70022,6.70927,300.63,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,273.58,0.93,N,2,Algeria
29.69952,6.71334,298.48,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,273.48,0.93,N,2,Algeria
29.69758,6.70445,295.46,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,272.88,0.86,N,2,Algeria
29.69688,6.70852,312.74,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,274.45,0.93,N,2,Algeria
29.69494,6.69963,309.95,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,273.7,0.95,N,2,Algeria
29.69424,6.70371,300.46,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,273.1,0.95,N,2,Algeria
29.68946,6.69936,307.23,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,273.46,0.67,N,2,Algeria
29.68613,6.69861,297.36,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,272.95,0.67,N,2,Algeria
28.73789,9.78797,295.11,0.54,0.42,2024-01-02,124,N20,VIIRS,n,2,269.08,0.63,N,2,Algeria
29.26655,6.493,304.0,0.4,0.37,2024-01-02,124,N20,VIIRS,n,2,272.1,0.71,N,2,Algeria
28.71452,8.94564,298.4,0.49,0.4,2024-01-02,124,N20,VIIRS,n,2,273.45,1.26,N,2,Algeria
28.70452,8.93804,326.37,0.49,0.4,2024-01-02,124,N20,VIIRS,n,2,273.08,2.85,N,2,Algeria
28.46646,9.05824,314.71,0.5,0.41,2024-01-02,124,N20,VIIRS,n,2,264.29,1.03,N,2,Algeria
28.44763,9.13744,311.45,0.5,0.41,2024-01-02,124,N20,VIIRS,n,2,265.13,1.23,N,2,Algeria
28.61888,7.70875,319.91,0.44,0.38,2024-01-02,124,N20,VIIRS,n,2,272.71,1.8,N,2,Algeria
28.63522,7.53569,298.76,0.43,0.38,2024-01-02,124,N20,VIIRS,n,2,265.1,0.66,N,2,Algeria
28.68513,7.19151,307.36,0.42,0.38,2024-01-02,124,N20,VIIRS,n,2,266.39,1.12,N,2,Algeria
28.68439,7.19572,312.0,0.42,0.38,2024-01-02,124,N20,VIIRS,n,2,268.06,1.12,N,2,Algeria
28.57823,7.65377,340.54,0.43,0.38,2024-01-02,124,N20,VIIRS,n,2,268.87,5.08,N,2,Algeria
27.74852,9.14847,301.2,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,267.62,1.06,N,2,Algeria
28.6032,7.25826,327.98,0.42,0.38,2024-01-02,125,N20,VIIRS,n,2,277.27,1.96,N,2,Algeria
28.55819,7.51533,328.79,0.43,0.38,2024-01-02,125,N20,VIIRS,n,2,265.29,2.96,N,2,Algeria
28.59978,7.25749,315.7,0.42,0.38,2024-01-02,125,N20,VIIRS,n,2,275.7,1.96,N,2,Algeria
28.56042,7.46193,323.74,0.43,0.38,2024-01-02,125,N20,VIIRS,n,2,268.34,2.03,N,2,Algeria
28.19899,9.39438,309.01,0.52,0.42,2024-01-02,125,N20,VIIRS,n,2,266.87,1.48,N,0,Algeria
28.46973,7.50863,301.25,0.43,0.38,2024-01-02,125,N20,VIIRS,n,2,266.88,0.7,N,2,Algeria
28.15491,8.96547,298.13,0.5,0.41,2024-01-02,125,N20,VIIRS,n,2,272.31,0.44,N,2,Algeria
27.92539,9.24736,326.01,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,272.71,2.03,N,2,Algeria
27.92439,9.25252,297.99,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,272.69,2.03,N,2,Algeria
27.76406,9.18993,319.58,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,270.36,1.64,N,2,Algeria
27.75226,9.14937,304.83,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,267.73,1.06,N,2,Algeria
27.75127,9.15451,300.35,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,269.05,1.06,N,2,Algeria
27.74753,9.15362,298.59,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,268.33,1.06,N,2,Algeria
27.73509,9.17751,300.15,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,269.93,0.92,N,2,Algeria
27.70419,9.1752,297.48,0.52,0.41,2024-01-02,125,N20,VIIRS,n,2,271.73,0.56,N,2,Algeria
27.92043,7.8608,305.55,0.45,0.39,2024-01-02,125,N20,VIIRS,n,2,270.98,1.23,N,0,Algeria
27.41198,8.83687,303.45,0.5,0.41,2024-01-02,125,N20,VIIRS,n,2,273.16,1.05,N,2,Algeria
27.40828,8.83598,302.86,0.5,0.41,2024-01-02,125,N20,VIIRS,n,2,272.96,1.05,N,2,Algeria
28.11469,0.30533,295.51,0.5,0.41,2024-01-02,125,N20,VIIRS,n,2,281.52,0.62,N,2,Algeria
27.79948,0.4619,299.24,0.49,0.4,2024-01-02,125,N20,VIIRS,n,2,280.42,0.79,N,0,Algeria
28.5601,7.51734,342.71,0.39,0.36,2024-01-02,1241,N20,VIIRS,n,2,299.2,3.79,D,2,Algeria
28.55932,7.46422,344.56,0.39,0.36,2024-01-02,1241,N20,VIIRS,n,2,300.08,3.8,D,2,Algeria
28.68292,7.19364,337.31,0.39,0.36,2024-01-02,1241,N20,VIIRS,n,2,301.96,4.99,D,2,Algeria
30.47064,7.02566,335.52,0.39,0.36,2024-01-02,1241,N20,VIIRS,n,2,300.84,11.35,D,0,Algeria
31.05428,8.03601,346.78,0.42,0.38,2024-01-02,1241,N20,VIIRS,n,2,297.54,5.94,D,2,Algeria
30.87506,5.64477,337.2,0.38,0.36,2024-01-02,1241,N20,VIIRS,n,2,296.27,6.13,D,2,Algeria
31.18617,6.78845,341.17,0.39,0.36,2024-01-02,1241,N20,VIIRS,n,2,298.26,1.66,D,0,Algeria
31.40387,5.97574,337.72,0.39,0.36,2024-01-02,1241,N20,VIIRS,n,2,296.17,2.63,D,2,Algeria
31.56365,5.95301,340.05,0.39,0.36,2024-01-02,1241,N20,VIIRS,n,2,295.26,4.62,D,0,Algeria
31.64456,5.99524,344.64,0.39,0.36,2024-01-02,1242,N20,VIIRS,n,2,294.71,3.32,D,2,Algeria
31.64396,5.99121,335.29,0.39,0.36,2024-01-02,1242,N20,VIIRS,n,2,293.87,3.32,D,2,Algeria
31.66124,6.06263,346.66,0.39,0.36,2024-01-02,1242,N20,VIIRS,n,2,298.48,9.14,D,2,Algeria
31.66065,6.05859,350.71,0.39,0.36,2024-01-02,1242,N20,VIIRS,n,2,298.83,6.22,D,2,Algeria
31.66335,6.05388,337.18,0.39,0.36,2024-01-02,1242,N20,VIIRS,n,2,297.72,6.22,D,2,Algeria
31.75019,5.22773,338.29,0.38,0.36,2024-01-02,1242,N20,VIIRS,n,2,297.47,7.68,D,2,Algeria
32.55426,3.1681,337.87,0.41,0.37,2024-01-02,1242,N20,VIIRS,n,2,297.24,3.57,D,2,Algeria
34.66615,5.10458,330.98,0.39,0.36,2024-01-02,1242,N20,VIIRS,n,2,293.08,2.25,D,0,Algeria
35.34803,5.762,338.25,0.39,0.37,2024-01-02,1243,N20,VIIRS,n,2,289.4,4.57,D,2,Algeria
35.87754,4.44739,330.19,0.38,0.36,2024-01-02,1243,N20,VIIRS,n,2,295.36,1.98,D,2,Algeria
36.33386,5.4831,325.91,0.39,0.37,2024-01-02,1243,N20,VIIRS,n,2,287.99,2.33,D,2,Algeria
36.17895,3.74749,327.26,0.38,0.36,2024-01-02,1243,N20,VIIRS,n,2,291.48,2.41,D,2,Algeria
36.79029,7.69118,330.36,0.46,0.39,2024-01-02,1243,N20,VIIRS,n,2,291.64,3.35,D,2,Algeria
36.74496,6.25898,328.44,0.41,0.37,2024-01-02,1243,N20,VIIRS,n,2,289.16,5.09,D,2,Algeria
35.80937,-0.23431,330.5,0.49,0.4,2024-01-02,1243,N20,VIIRS,n,2,289.65,4.97,D,3,Algeria
35.8054,-0.25525,340.76,0.49,0.4,2024-01-02,1243,N20,VIIRS,n,2,295.18,11.07,D,2,Algeria
35.82194,-0.32343,330.4,0.49,0.4,2024-01-02,1243,N20,VIIRS,n,2,293.1,2.73,D,2,Algeria
36.49013,2.47095,343.96,0.4,0.37,2024-01-02,1243,N20,VIIRS,n,2,295.34,5.88,D,0,Algeria
36.49344,2.4701,338.96,0.4,0.37,2024-01-02,1243,N20,VIIRS,n,2,291.52,5.88,D,0,Algeria
36.59715,2.87748,326.28,0.39,0.36,2024-01-02,1243,N20,VIIRS,n,2,289.52,1.61,D,2,Algeria
36.8785,6.9433,300.61,0.51,0.41,2024-01-03,103,N20,VIIRS,n,2,278.48,1.04,N,2,Algeria
36.79128,7.69028,312.79,0.48,0.4,2024-01-03,103,N20,VIIRS,n,2,280.91,1.88,N,2,Algeria
36.79,7.70091,319.41,0.48,0.4,2024-01-03,103,N20,VIIRS,n,2,281.14,2.44,N,2,Algeria
36.87012,6.98314,320.25,0.51,0.41,2024-01-03,103,N20,VIIRS,n,2,280.48,3.35,N,2,Algeria
36.76307,7.30806,312.58,0.49,0.41,2024-01-03,103,N20,VIIRS,n,2,281.42,1.95,N,2,Algeria
36.74742,6.25756,325.75,0.55,0.43,2024-01-03,103,N20,VIIRS,n,2,281.6,3.37,N,2,Algeria
36.74809,6.25139,316.6,0.55,0.43,2024-01-03,103,N20,VIIRS,n,2,280.25,3.37,N,2,Algeria
36.43184,6.62091,303.89,0.52,0.42,2024-01-03,103,N20,VIIRS,n,2,279.67,1.78,N,2,Algeria
36.66545,3.06402,302.5,0.54,0.51,2024-01-03,104,N20,VIIRS,n,2,278.51,0.94,N,2,Algeria
36.63271,3.23001,301.29,0.53,0.5,2024-01-03,104,N20,VIIRS,n,2,278.94,1.21,N,2,Algeria
36.49175,2.47038,325.79,0.58,0.52,2024-01-03,104,N20,VIIRS,n,2,281.41,3.77,N,0,Algeria
36.17663,5.5717,300.85,0.39,0.44,2024-01-03,104,N20,VIIRS,n,2,275.24,0.93,N,2,Algeria
36.17953,3.74887,323.77,0.49,0.48,2024-01-03,104,N20,VIIRS,n,2,279.83,4.09,N,2,Algeria
36.14077,2.92546,300.35,0.54,0.51,2024-01-03,104,N20,VIIRS,n,2,275.85,0.74,N,2,Algeria
35.88253,4.44802,297.52,0.44,0.46,2024-01-03,104,N20,VIIRS,n,2,277.0,1.21,N,2,Algeria
35.87828,4.4472,301.06,0.44,0.46,2024-01-03,104,N20,VIIRS,n,2,276.03,1.21,N,2,Algeria
36.13385,1.23761,303.69,0.34,0.56,2024-01-03,104,N20,VIIRS,n,2,277.04,0.7,N,2,Algeria
36.12843,1.24093,310.09,0.34,0.56,2024-01-03,104,N20,VIIRS,n,2,281.15,1.26,N,2,Algeria
35.55025,6.86597,296.54,0.5,0.41,2024-01-03,104,N20,VIIRS,n,2,274.5,0.75,N,2,Algeria
35.23423,8.17179,312.34,0.44,0.38,2024-01-03,104,N20,VIIRS,n,2,273.9,1.65,N,2,Algeria
35.34974,5.7588,326.17,0.56,0.43,2024-01-03,104,N20,VIIRS,n,2,277.36,4.75,N,2,Algeria
35.35069,5.75896,325.48,0.56,0.43,2024-01-03,104,N20,VIIRS,n,2,277.24,3.05,N,2,Algeria
35.8117,-0.25696,335.6,0.41,0.6,2024-01-03,104,N20,VIIRS,n,2,282.49,1.62,N,2,Algeria
35.81092,-0.24344,336.31,0.41,0.6,2024-01-03,104,N20,VIIRS,n,2,283.16,3.23,N,3,Algeria
35.81065,-0.23888,325.08,0.41,0.6,2024-01-03,104,N20,VIIRS,n,2,284.13,3.23,N,3,Algeria
35.81195,-0.26144,299.74,0.41,0.6,2024-01-03,104,N20,VIIRS,n,2,282.38,1.62,N,2,Algeria
35.81124,-0.3476,295.04,0.41,0.61,2024-01-03,104,N20,VIIRS,n,2,279.21,0.28,N,2,Algeria
35.77809,-0.259,298.79,0.41,0.6,2024-01-03,104,N20,VIIRS,n,2,280.88,1.24,N,0,Algeria
34.98505,5.7171,295.8,0.56,0.43,2024-01-03,104,N20,VIIRS,n,2,278.82,1.36,N,2,Algeria
34.98113,5.71635,311.2,0.56,0.43,2024-01-03,104,N20,VIIRS,n,2,281.84,1.36,N,2,Algeria
34.4398,2.05511,295.83,0.58,0.52,2024-01-03,104,N20,VIIRS,n,2,276.14,0.84,N,2,Algeria
33.13819,3.36508,296.85,0.47,0.48,2024-01-03,104,N20,VIIRS,n,2,274.49,1.11,N,2,Algeria
33.13811,3.36886,295.16,0.47,0.48,2024-01-03,104,N20,VIIRS,n,2,275.39,0.61,N,2,Algeria
33.12993,3.31604,295.28,0.48,0.48,2024-01-03,104,N20,VIIRS,n,2,273.97,1.09,N,2,Algeria
33.12943,3.32119,308.9,0.48,0.48,2024-01-03,104,N20,VIIRS,n,2,275.64,1.09,N,2,Algeria
33.12551,3.31546,309.19,0.48,0.48,2024-01-03,104,N20,VIIRS,n,2,274.32,1.07,N,2,Algeria
33.12502,3.3206,300.82,0.48,0.48,2024-01-03,104,N20,VIIRS,n,2,275.13,1.07,N,2,Algeria
33.03992,3.37093,338.23,0.47,0.48,2024-01-03,104,N20,VIIRS,n,2,279.72,14.54,N,0,Algeria
31.70721,5.95917,313.99,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,278.1,1.38,N,2,Algeria
29.68951,6.69798,313.17,0.44,0.39,2024-01-03,105,N20,VIIRS,n,2,278.3,1.85,N,2,Algeria
29.69658,6.69921,314.5,0.44,0.39,2024-01-03,105,N20,VIIRS,n,2,278.28,2.38,N,2,Algeria
29.69536,6.70836,326.33,0.44,0.39,2024-01-03,105,N20,VIIRS,n,2,280.26,2.29,N,2,Algeria
29.69597,6.70378,328.12,0.44,0.39,2024-01-03,105,N20,VIIRS,n,2,278.58,2.38,N,2,Algeria
29.69889,6.70897,303.3,0.44,0.39,2024-01-03,105,N20,VIIRS,n,2,277.92,2.29,N,2,Algeria
29.70181,6.71416,327.83,0.44,0.39,2024-01-03,105,N20,VIIRS,n,2,278.06,2.33,N,2,Algeria
29.70242,6.70959,327.92,0.44,0.39,2024-01-03,105,N20,VIIRS,n,2,277.48,2.33,N,2,Algeria
30.22006,7.80223,300.07,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,277.04,0.5,N,2,Algeria
30.22346,7.80286,327.58,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,277.89,2.29,N,2,Algeria
30.2537,8.08429,312.87,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,278.23,0.8,N,2,Algeria
30.47201,7.0227,327.04,0.44,0.38,2024-01-03,105,N20,VIIRS,n,2,279.19,8.32,N,0,Algeria
30.39107,7.90462,311.11,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,276.81,0.57,N,2,Algeria
30.87588,5.64216,340.75,0.51,0.41,2024-01-03,105,N20,VIIRS,n,2,279.36,9.15,N,2,Algeria
30.87964,5.64278,316.32,0.51,0.41,2024-01-03,105,N20,VIIRS,n,2,278.9,1.71,N,2,Algeria
30.83593,6.5607,320.87,0.46,0.39,2024-01-03,105,N20,VIIRS,n,2,279.18,1.94,N,2,Algeria
30.66393,8.10346,318.24,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,277.9,1.07,N,2,Algeria
30.97672,5.76231,314.98,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,278.56,1.96,N,2,Algeria
30.82488,8.02783,298.81,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,277.18,0.82,N,2,Algeria
31.18744,6.78677,313.04,0.45,0.39,2024-01-03,105,N20,VIIRS,n,2,278.83,1.53,N,0,Algeria
31.19101,6.7874,317.8,0.45,0.39,2024-01-03,105,N20,VIIRS,n,2,280.38,1.52,N,0,Algeria
31.01602,8.16094,303.46,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,282.19,0.6,N,2,Algeria
31.05447,8.03654,299.46,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,278.34,3.29,N,2,Algeria
31.05508,8.03224,329.79,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,279.77,3.29,N,2,Algeria
31.05848,8.03288,297.12,0.41,0.37,2024-01-03,105,N20,VIIRS,n,2,278.66,0.8,N,2,Algeria
31.36148,6.0503,298.95,0.49,0.4,2024-01-03,105,N20,VIIRS,n,2,276.26,0.91,N,0,Algeria
31.40499,5.97311,309.47,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,277.61,1.75,N,2,Algeria
31.40563,5.96788,301.64,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,276.25,0.53,N,2,Algeria
31.39467,6.93963,300.58,0.45,0.39,2024-01-03,105,N20,VIIRS,n,2,277.79,0.68,N,2,Algeria
31.39529,6.9349,303.59,0.45,0.39,2024-01-03,105,N20,VIIRS,n,2,280.03,0.81,N,2,Algeria
31.39591,6.93017,298.79,0.45,0.39,2024-01-03,105,N20,VIIRS,n,2,277.95,0.81,N,2,Algeria
31.39885,6.93554,303.57,0.45,0.39,2024-01-03,105,N20,VIIRS,n,2,278.28,0.81,N,2,Algeria
31.39947,6.93081,300.82,0.45,0.39,2024-01-03,105,N20,VIIRS,n,2,278.12,0.81,N,2,Algeria
31.59231,5.95475,308.82,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,277.45,1.52,N,2,Algeria
31.64442,5.99577,305.37,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,277.72,1.01,N,2,Algeria
31.64507,5.99053,306.87,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,277.58,2.89,N,2,Algeria
31.64879,5.99116,330.94,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,279.59,2.89,N,2,Algeria
31.75252,5.22737,314.67,0.54,0.42,2024-01-03,105,N20,VIIRS,n,2,277.71,2.23,N,2,Algeria
31.66465,6.04709,301.98,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,277.25,1.11,N,2,Algeria
31.66271,6.06267,332.23,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,280.22,5.05,N,2,Algeria
31.66336,6.05747,338.82,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,281.16,4.5,N,2,Algeria
31.66401,6.05228,332.17,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,281.87,4.5,N,2,Algeria
31.66772,6.05295,295.23,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,278.98,1.72,N,2,Algeria
31.6605,6.06343,307.99,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,278.05,3.17,N,2,Algeria
31.66174,6.05303,318.74,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,280.11,2.3,N,2,Algeria
31.66112,6.05824,325.27,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,279.44,3.17,N,2,Algeria
31.66483,6.0589,341.56,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,281.56,3.17,N,2,Algeria
31.66545,6.05369,325.42,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,280.23,2.3,N,2,Algeria
31.66608,6.04849,321.45,0.49,0.41,2024-01-03,105,N20,VIIRS,n,2,279.61,2.3,N,2,Algeria
31.67786,6.04521,296.12,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,277.29,0.4,N,2,Algeria
31.67824,6.19826,298.31,0.49,0.4,2024-01-03,105,N20,VIIRS,n,2,277.52,0.64,N,2,Algeria
31.68751,6.18411,303.9,0.49,0.4,2024-01-03,105,N20,VIIRS,n,2,276.84,0.67,N,2,Algeria
31.75677,6.14337,296.91,0.49,0.4,2024-01-03,105,N20,VIIRS,n,2,277.25,0.59,N,2,Algeria
31.78691,6.06509,307.42,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,277.67,0.97,N,2,Algeria
31.79063,6.06573,301.02,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,277.9,0.76,N,2,Algeria
31.79933,6.05654,304.48,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,278.35,0.9,N,2,Algeria
31.80691,5.99353,305.36,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,278.94,1.54,N,2,Algeria
31.94213,4.99787,314.62,0.56,0.43,2024-01-03,105,N20,VIIRS,n,2,276.72,2.01,N,0,Algeria
31.84967,6.04899,319.46,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,278.53,1.41,N,2,Algeria
31.85032,6.04373,298.34,0.5,0.41,2024-01-03,105,N20,VIIRS,n,2,277.59,1.41,N,2,Algeria
32.27864,3.98556,308.68,0.43,0.46,2024-01-03,105,N20,VIIRS,n,2,277.96,1.24,N,2,Algeria
32.40491,4.00672,300.04,0.43,0.46,2024-01-03,105,N20,VIIRS,n,2,277.89,0.94,N,2,Algeria
32.13578,6.47193,321.73,0.48,0.4,2024-01-03,105,N20,VIIRS,n,2,278.73,2.72,N,0,Algeria
32.13642,6.46686,320.53,0.48,0.4,2024-01-03,105,N20,VIIRS,n,2,277.39,2.52,N,0,Algeria
32.55682,3.16549,336.0,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,276.97,2.55,N,2,Algeria
32.74202,3.17988,296.86,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,274.57,1.19,N,2,Algeria
32.3745,6.70336,295.16,0.47,0.4,2024-01-03,105,N20,VIIRS,n,2,277.06,0.39,N,0,Algeria
32.35477,6.97702,323.52,0.46,0.39,2024-01-03,105,N20,VIIRS,n,2,277.37,4.69,N,0,Algeria
32.35836,6.97765,330.8,0.46,0.39,2024-01-03,105,N20,VIIRS,n,2,279.68,4.69,N,0,Algeria
32.93226,3.24478,298.65,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,274.41,0.8,N,2,Algeria
32.93328,3.23447,301.78,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,274.52,1.2,N,2,Algeria
32.9377,3.23508,310.99,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,276.79,1.2,N,2,Algeria
32.94757,3.22597,297.95,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,273.66,0.97,N,2,Algeria
32.9318,3.2408,298.56,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,273.99,1.17,N,2,Algeria
32.93228,3.23564,295.49,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,274.31,1.07,N,2,Algeria
32.93275,3.23046,300.4,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,274.47,1.07,N,2,Algeria
32.93718,3.23108,315.47,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,275.63,1.07,N,2,Algeria
32.94651,3.22713,296.56,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,274.47,1.01,N,2,Algeria
32.95093,3.2278,304.74,0.48,0.48,2024-01-03,105,N20,VIIRS,n,2,274.13,1.25,N,2,Algeria
33.03994,3.37008,352.69,0.47,0.48,2024-01-03,105,N20,VIIRS,n,2,278.66,13.49,N,0,Algeria
28.6006,7.25608,326.36,0.42,0.37,2024-01-03,106,N20,VIIRS,n,2,278.25,3.2,N,2,Algeria
27.40894,8.8388,326.45,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,279.27,2.84,N,2,Algeria
29.2701,6.48935,296.79,0.45,0.39,2024-01-03,106,N20,VIIRS,n,2,275.73,0.39,N,2,Algeria
29.26655,6.48874,308.23,0.45,0.39,2024-01-03,106,N20,VIIRS,n,2,276.24,1.01,N,2,Algeria
29.25885,6.4921,305.75,0.45,0.39,2024-01-03,106,N20,VIIRS,n,2,277.86,1.02,N,2,Algeria
28.73642,9.79004,327.11,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,277.84,1.67,N,2,Algeria
28.73429,9.15163,328.41,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,276.7,2.14,N,2,Algeria
28.63494,9.78629,310.73,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,277.77,1.43,N,2,Algeria
28.62509,9.78428,298.87,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,278.89,1.04,N,2,Algeria
28.71162,9.03432,320.82,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,275.73,1.46,N,2,Algeria
27.70401,9.17175,295.05,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,276.14,0.43,N,2,Algeria
28.7149,8.94617,302.41,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,276.97,0.64,N,2,Algeria
28.7143,8.95009,300.71,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,278.63,0.85,N,2,Algeria
28.70231,8.93967,320.25,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,277.34,1.81,N,2,Algeria
28.70291,8.93576,308.41,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,276.99,1.63,N,2,Algeria
28.52812,9.12114,305.9,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,275.91,0.77,N,2,Algeria
28.66122,7.91347,296.09,0.4,0.37,2024-01-03,106,N20,VIIRS,n,2,276.42,0.5,N,2,Algeria
28.46685,9.05675,327.92,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,278.5,3.29,N,2,Algeria
28.45156,9.13406,298.05,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,277.0,0.89,N,2,Algeria
28.45096,9.13795,318.77,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,279.16,0.89,N,2,Algeria
28.62016,7.70929,315.74,0.4,0.37,2024-01-03,106,N20,VIIRS,n,2,276.21,0.82,N,2,Algeria
28.68667,7.19314,320.35,0.42,0.38,2024-01-03,106,N20,VIIRS,n,2,276.79,2.2,N,2,Algeria
28.68607,7.19741,305.4,0.42,0.38,2024-01-03,106,N20,VIIRS,n,2,277.23,1.03,N,2,Algeria
28.63836,7.5342,317.61,0.41,0.37,2024-01-03,106,N20,VIIRS,n,2,276.1,1.6,N,2,Algeria
28.57937,7.6553,317.19,0.41,0.37,2024-01-03,106,N20,VIIRS,n,2,276.98,2.47,N,2,Algeria
28.57598,7.65468,332.1,0.41,0.37,2024-01-03,106,N20,VIIRS,n,2,278.14,2.47,N,2,Algeria
28.60402,7.2567,305.08,0.42,0.37,2024-01-03,106,N20,VIIRS,n,2,275.6,0.35,N,2,Algeria
27.73687,9.17822,308.39,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,275.7,0.52,N,2,Algeria
27.75095,9.15315,326.98,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,277.43,3.83,N,2,Algeria
27.76588,9.19138,326.16,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,277.65,2.22,N,2,Algeria
27.72489,9.87652,309.17,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,277.09,0.57,N,2,Algeria
27.92842,9.10706,300.56,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,278.27,0.93,N,2,Algeria
27.92644,9.25018,327.13,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,277.81,4.6,N,2,Algeria
28.15439,8.96541,298.31,0.39,0.36,2024-01-03,106,N20,VIIRS,n,2,275.99,0.7,N,2,Algeria
28.47087,7.5095,308.99,0.41,0.37,2024-01-03,106,N20,VIIRS,n,2,276.72,1.15,N,2,Algeria
28.19632,9.39691,326.17,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,276.16,2.36,N,0,Algeria
28.19961,9.39757,320.52,0.38,0.36,2024-01-03,106,N20,VIIRS,n,2,275.75,0.76,N,0,Algeria
